
date,dxy,vix,oil,y10,yc_10_2
2021-08-11,113.2917,16.06,69.3,1.35,0.0
2021-08-12,113.278,15.59,69.12,1.36,0.0
2021-08-13,113.0708,15.45,68.36,1.29,0.0
2021-08-16,113.179,16.12,67.44,1.26,0.0
2021-08-17,113.6263,17.91,66.5,1.26,0.0
2021-08-18,113.705,21.57,65.36,1.27,0.0
2021-08-19,114.1195,21.67,63.69,1.24,0.0
2021-08-20,114.5108,18.56,62.25,1.26,0.0
2021-08-23,113.9526,17.15,65.65,1.25,0.0
2021-08-24,113.6899,17.22,67.5,1.29,0.0
2021-08-25,113.6424,16.79,68.54,1.35,0.0
2021-08-26,113.7986,18.84,67.42,1.34,0.0
2021-08-27,113.3511,16.39,68.84,1.31,0.0
2021-08-30,113.256,16.19,69.28,1.29,0.0
2021-08-31,113.1175,16.48,68.43,1.3,0.0
2021-09-01,112.8832,16.11,68.63,1.31,0.0
2021-09-02,112.7966,16.41,70.07,1.29,0.0
2021-09-03,112.558,16.41,69.34,1.33,0.0
2021-09-06,,,,,
2021-09-07,112.9892,18.14,68.49,1.38,0.0
2021-09-08,113.2414,17.96,69.36,1.35,0.0
2021-09-09,113.053,18.8,68.26,1.3,0.0
2021-09-10,112.9519,20.95,69.82,1.35,0.0
2021-09-13,113.0432,19.37,70.54,1.33,0.0
2021-09-14,113.0151,19.46,70.53,1.28,0.0
2021-09-15,112.9862,18.18,72.59,1.31,0.0
2021-09-16,113.3122,18.69,72.69,1.34,0.0
2021-09-17,113.6074,20.81,72.09,1.37,0.0
2021-09-20,113.9511,25.71,70.41,1.31,0.0
2021-09-21,113.8266,24.36,70.51,1.33,0.0
2021-09-22,113.631,20.87,72.37,1.32,0.0
2021-09-23,113.5224,18.63,73.43,1.41,0.0
2021-09-24,113.7694,17.75,74.18,1.47,0.0
2021-09-27,113.7532,18.76,75.54,1.48,0.0
2021-09-28,114.2571,23.25,75.44,1.54,0.0
2021-09-29,114.7191,22.56,75.06,1.55,0.0
2021-09-30,114.6504,23.14,75.22,1.52,0.0
2021-10-01,114.3899,21.15,76.01,1.48,0.0
2021-10-04,114.2847,22.96,77.68,1.49,0.0
2021-10-05,114.3767,21.3,79.17,1.54,0.0
2021-10-06,114.7292,21.0,77.66,1.53,0.0
2021-10-07,114.5156,19.54,78.46,1.58,0.0
2021-10-08,114.6108,18.77,79.55,1.61,0.0
2021-10-11,,20.0,80.64,,
2021-10-12,114.7667,19.85,80.75,1.59,0.0
2021-10-13,114.4827,18.64,80.67,1.56,0.0
2021-10-14,114.2181,16.86,81.43,1.52,0.0
2021-10-15,114.1033,16.3,82.39,1.59,0.0
2021-10-18,114.0022,16.31,82.62,1.59,0.0
2021-10-19,113.6595,15.7,83.19,1.65,0.0
2021-10-20,113.521,15.49,84.4,1.65,0.0
2021-10-21,113.6322,15.01,82.64,1.68,0.0
2021-10-22,113.6828,15.43,84.53,1.66,0.0
2021-10-25,113.6172,15.24,84.64,1.64,0.0
2021-10-26,113.6863,15.98,85.64,1.63,0.0
2021-10-27,113.6342,16.98,82.66,1.54,0.0
2021-10-28,113.453,16.53,82.78,1.57,0.0
2021-10-29,114.149,16.26,83.5,1.55,0.0
2021-11-01,114.2231,16.41,84.08,1.58,0.0
2021-11-02,114.2997,16.03,83.91,1.56,0.0
2021-11-03,114.3754,15.1,80.82,1.6,0.0
2021-11-04,114.37,15.44,78.88,1.53,0.0
2021-11-05,114.0865,16.48,81.25,1.45,0.0
2021-11-08,113.8391,17.22,81.96,1.51,0.0
2021-11-09,113.7746,17.78,84.12,1.46,0.0
2021-11-10,114.1611,18.73,81.23,1.56,0.0
2021-11-11,,17.66,81.47,,
2021-11-12,114.5263,16.29,80.87,1.58,0.0
2021-11-15,114.6003,16.49,80.85,1.63,0.0
2021-11-16,115.149,16.37,80.76,1.63,0.0
2021-11-17,115.039,17.11,78.32,1.6,0.0
2021-11-18,115.0811,17.59,78.92,1.59,0.0
2021-11-19,115.2318,17.91,76.11,1.54,0.0
2021-11-22,115.6615,19.17,76.74,1.63,0.0
2021-11-23,116.026,19.38,78.32,1.67,0.0
2021-11-24,116.2855,18.58,78.32,1.64,0.0
2021-11-25,,,,,
2021-11-26,116.5259,28.62,,1.48,0.0
2021-11-29,116.596,22.96,69.88,1.52,0.0
2021-11-30,116.2206,27.19,66.14,1.43,0.0
2021-12-01,115.9026,31.12,65.44,1.43,0.0
2021-12-02,116.0313,27.95,66.6,1.44,0.0
2021-12-03,116.2511,30.67,66.39,1.35,0.0
2021-12-06,116.1663,27.18,69.62,1.43,0.0
2021-12-07,115.8676,21.89,71.94,1.48,0.0
2021-12-08,115.4541,19.9,72.43,1.52,0.0
2021-12-09,115.7904,21.58,70.87,1.49,0.0
2021-12-10,115.5852,18.69,71.71,1.48,0.0
2021-12-13,115.8538,20.31,71.19,1.42,0.0
2021-12-14,116.252,21.89,70.57,1.44,0.0
2021-12-15,116.4342,19.29,70.89,1.47,0.0
2021-12-16,115.7267,20.57,72.34,1.44,0.0
2021-12-17,115.8022,21.57,70.93,1.41,0.0
2021-12-20,116.0206,22.87,68.69,1.43,0.0
2021-12-21,116.1208,21.01,71.1,1.48,0.0
2021-12-22,115.7612,18.63,72.82,1.46,0.0
2021-12-23,115.5469,17.96,73.89,1.5,0.0
2021-12-24,,,,,
2021-12-27,115.4821,17.68,75.49,1.48,0.0
2021-12-28,115.4327,17.54,76.01,1.49,0.0
2021-12-29,115.3819,16.95,76.58,1.55,0.0
2021-12-30,115.2969,17.33,76.83,1.52,0.0
2021-12-31,,17.22,75.33,1.52,0.0
2022-01-03,115.4243,16.6,75.99,1.63,0.0
2022-01-04,115.3263,16.91,77.0,1.66,0.0
2022-01-05,115.1524,19.73,77.83,1.71,0.0
2022-01-06,115.4189,19.61,79.47,1.73,0.0
2022-01-07,115.0596,18.76,79.0,1.76,0.0
2022-01-10,115.235,19.4,78.11,1.78,0.0
2022-01-11,114.8467,18.41,81.17,1.75,0.0
2022-01-12,114.3713,17.62,82.51,1.74,0.0
2022-01-13,114.1934,20.31,81.97,1.7,0.0
2022-01-14,114.3968,19.19,83.82,1.78,0.0
2022-01-17,,,,,
2022-01-18,114.7513,22.79,85.42,1.87,0.0
2022-01-19,114.6254,23.85,86.84,1.83,0.0
2022-01-20,114.4779,25.59,86.29,1.83,0.0
2022-01-21,114.6261,28.85,85.16,1.75,0.0
2022-01-24,115.2165,29.9,84.48,1.75,0.0
2022-01-25,115.1779,31.16,86.61,1.78,0.0
2022-01-26,115.1044,31.96,88.33,1.85,0.0
2022-01-27,115.9874,30.49,87.61,1.81,0.0
2022-01-28,116.049,27.66,87.67,1.78,0.0
2022-01-31,115.5742,24.83,89.16,1.79,0.0
2022-02-01,115.3775,21.96,88.22,1.81,0.0
2022-02-02,115.1643,22.09,88.16,1.78,0.0
2022-02-03,114.9175,24.35,90.17,1.82,0.0
2022-02-04,115.1473,23.22,92.27,1.93,0.0
2022-02-07,115.0209,22.86,91.25,1.92,0.0
2022-02-08,115.0999,21.44,89.32,1.96,0.0
2022-02-09,114.8329,19.96,89.57,1.94,0.0
2022-02-10,114.5618,23.91,89.83,2.03,0.0
2022-02-11,114.8489,27.36,93.1,1.92,0.0
2022-02-14,115.2008,28.33,95.52,1.98,0.0
2022-02-15,114.9357,25.7,92.07,2.05,0.0
2022-02-16,114.6954,24.29,93.83,2.03,0.0
2022-02-17,114.682,28.11,91.78,1.97,0.0
2022-02-18,114.8036,27.75,91.26,1.92,0.0
2022-02-21,,,,,
2022-02-22,114.7054,28.81,92.11,1.94,0.0
2022-02-23,114.6718,31.02,92.14,1.99,0.0
2022-02-24,115.9478,30.32,92.77,1.96,0.0
2022-02-25,115.2633,27.59,91.68,1.97,0.0
2022-02-28,115.2317,30.15,96.13,1.83,0.0
2022-03-01,115.8062,33.32,103.66,1.72,0.0
2022-03-02,115.7727,30.74,110.74,1.86,0.0
2022-03-03,115.9592,30.48,107.69,1.86,0.0
2022-03-04,116.661,31.98,115.77,1.74,0.0
2022-03-07,117.3406,36.45,119.26,1.78,0.0
2022-03-08,117.6281,35.13,123.64,1.86,0.0
2022-03-09,116.6057,32.45,108.81,1.94,0.0
2022-03-10,116.75,30.23,105.93,1.98,0.0
2022-03-11,117.0294,30.75,109.31,2.0,0.0
2022-03-14,117.1594,31.77,103.22,2.14,0.0
2022-03-15,117.2533,29.83,96.42,2.15,0.0
2022-03-16,116.8135,26.67,94.85,2.19,0.0
2022-03-17,116.0544,25.67,102.97,2.2,0.0
2022-03-18,116.1447,23.87,104.69,2.14,0.0
2022-03-21,115.9467,23.53,112.14,2.32,0.0
2022-03-22,116.0888,22.94,111.03,2.38,0.0
2022-03-23,116.0101,23.57,114.89,2.32,0.0
2022-03-24,115.9651,21.67,114.2,2.34,0.0
2022-03-25,115.7953,20.81,116.2,2.48,0.0
2022-03-28,116.1953,19.63,107.55,2.46,0.0
2022-03-29,115.572,18.9,104.25,2.41,0.0
2022-03-30,115.0857,19.33,107.81,2.35,0.0
2022-03-31,115.2254,20.56,100.53,2.32,0.0
2022-04-01,115.4835,19.63,99.32,2.39,0.0
2022-04-04,115.4121,18.57,103.29,2.42,0.0
2022-04-05,115.7328,21.03,101.98,2.54,0.0
2022-04-06,116.002,22.1,96.39,2.61,0.0
2022-04-07,116.3541,21.55,96.05,2.66,0.0
2022-04-08,116.42,21.16,98.35,2.72,0.0
2022-04-11,116.5423,24.37,94.22,2.79,0.0
2022-04-12,116.387,24.26,100.52,2.72,0.0
2022-04-13,116.2793,21.82,104.26,2.7,0.0
2022-04-14,116.7552,22.7,106.84,2.83,0.0
2022-04-15,116.7011,,,,
2022-04-18,116.8427,22.17,108.24,2.85,0.0
2022-04-19,117.1322,21.37,102.54,2.93,0.0
2022-04-20,116.7325,20.32,102.56,2.85,0.0
2022-04-21,117.1454,22.68,103.89,2.9,0.0
2022-04-22,118.0205,28.21,102.86,2.9,0.0
2022-04-25,118.6298,27.02,99.6,2.81,0.0
2022-04-26,118.9658,33.52,102.62,2.77,0.0
2022-04-27,119.472,31.6,101.96,2.82,0.0
2022-04-28,120.0703,29.99,105.47,2.85,0.0
2022-04-29,119.4936,33.4,104.59,2.89,0.0
2022-05-02,119.8827,32.34,105.18,2.99,0.0
2022-05-03,119.7037,29.25,102.53,2.97,0.0
2022-05-04,119.5567,25.42,107.84,2.93,0.0
2022-05-05,120.0043,31.2,108.17,3.05,0.0
2022-05-06,119.8544,30.19,109.72,3.12,0.0
2022-05-09,120.4949,34.75,103.08,3.05,0.0
2022-05-10,120.7716,32.99,99.74,2.99,0.0
2022-05-11,120.3896,32.56,105.5,2.91,0.0
2022-05-12,121.273,31.77,106.15,2.84,0.0
2022-05-13,120.8379,28.87,110.52,2.93,0.0
2022-05-16,120.6812,27.47,114.07,2.88,0.0
2022-05-17,119.8816,26.1,112.31,2.98,0.0
2022-05-18,120.022,30.96,109.67,2.89,0.0
2022-05-19,119.4244,29.35,112.21,2.84,0.0
2022-05-20,119.3617,29.43,112.63,2.78,0.0
2022-05-23,118.712,28.48,110.32,2.86,0.0
2022-05-24,118.6208,29.45,112.55,2.76,0.0
2022-05-25,118.9561,28.37,112.88,2.75,0.0
2022-05-26,118.7671,27.5,116.19,2.75,0.0
2022-05-27,118.2796,25.72,114.96,2.74,0.0
2022-05-30,,26.54,,,
2022-05-31,118.0689,26.19,114.38,2.85,0.0
2022-06-01,118.6936,25.69,115.26,2.94,0.0
2022-06-02,118.0642,24.72,116.88,2.92,0.0
2022-06-03,118.2138,24.79,118.97,2.96,0.0
2022-06-06,118.3053,25.07,118.41,3.04,0.0
2022-06-07,118.4401,24.02,119.55,2.98,0.0
2022-06-08,118.3944,23.96,121.94,3.03,0.0
2022-06-09,118.9193,26.09,121.52,3.04,0.0
2022-06-10,119.9942,27.75,120.73,3.15,0.0
2022-06-13,121.1517,34.02,120.92,3.43,0.0
2022-06-14,121.6668,32.69,118.92,3.49,0.0
2022-06-15,121.6382,29.62,115.32,3.33,0.0
2022-06-16,120.6755,32.95,117.56,3.28,0.0
2022-06-17,121.2389,31.13,109.56,3.25,0.0
2022-06-20,,31.03,,,
2022-06-21,120.646,30.19,110.49,3.31,0.0
2022-06-22,120.5232,28.95,106.22,3.16,0.0
2022-06-23,120.7646,29.05,105.75,3.09,0.0
2022-06-24,120.4897,27.23,109.07,3.13,0.0
2022-06-27,120.1789,26.95,111.44,3.2,0.0
2022-06-28,120.6254,28.36,113.66,3.2,0.0
2022-06-29,120.9689,28.16,111.65,3.1,0.0
2022-06-30,120.9718,28.71,107.76,2.98,0.0
2022-07-01,121.5123,26.7,110.3,2.88,0.0
2022-07-04,,27.53,,,
2022-07-05,122.6276,27.54,101.55,2.82,0.0
2022-07-06,123.0165,26.73,100.31,2.93,0.0
2022-07-07,122.7336,26.08,104.62,3.01,0.0
2022-07-08,122.4724,24.64,106.78,3.09,0.0
2022-07-11,123.3062,26.17,106.09,2.99,0.0
2022-07-12,123.4612,27.29,97.69,2.96,0.0
2022-07-13,123.293,26.82,98.44,2.91,0.0
2022-07-14,124.0717,26.4,97.79,2.96,0.0
2022-07-15,123.4842,24.23,99.59,2.93,0.0
2022-07-18,122.78,25.3,104.48,2.96,0.0
2022-07-19,122.4922,24.5,106.12,3.01,0.0
2022-07-20,122.6096,23.88,104.45,3.04,0.0
2022-07-21,122.9169,23.11,98.44,2.91,0.0
2022-07-22,122.4643,23.03,97.71,2.77,0.0
2022-07-25,122.4721,23.36,99.83,2.81,0.0
2022-07-26,122.7698,24.69,97.74,2.81,0.0
2022-07-27,122.8281,23.24,100.03,2.78,0.0
2022-07-28,122.1267,22.33,99.11,2.68,0.0
2022-07-29,121.7793,21.33,101.31,2.67,0.0
2022-08-01,121.4218,22.84,96.59,2.6,0.0
2022-08-02,121.9609,23.93,97.14,2.75,0.0
2022-08-03,122.4002,21.95,93.25,2.73,0.0
2022-08-04,121.8436,21.44,91.29,2.68,0.0
2022-08-05,122.33,21.15,91.77,2.83,0.0
2022-08-08,121.8887,21.29,93.52,2.77,0.0
2022-08-09,121.8719,21.77,93.18,2.8,0.0
2022-08-10,120.7648,19.74,94.68,2.78,0.0
2022-08-11,120.7281,20.2,97.02,2.87,0.0
2022-08-12,121.0272,19.53,94.86,2.84,0.0
2022-08-15,121.4382,19.95,92.24,2.79,0.0
2022-08-16,121.6889,19.69,89.23,2.82,0.0
2022-08-17,122.0802,19.9,90.85,2.89,0.0
2022-08-18,122.3722,19.56,93.2,2.88,0.0
2022-08-19,123.0596,20.6,93.55,2.98,0.0
2022-08-22,123.6123,23.8,93.42,3.03,0.0
2022-08-23,123.0617,24.11,96.46,3.05,0.0
2022-08-24,123.1136,22.82,95.52,3.11,0.0
2022-08-25,123.0645,21.78,93.33,3.03,0.0
2022-08-26,123.0709,25.56,93.63,3.04,0.0
2022-08-29,123.4739,26.21,97.4,3.12,0.0
2022-08-30,123.6893,26.21,92.08,3.11,0.0
2022-08-31,123.5407,25.87,90.09,3.15,0.0
2022-09-01,124.4045,25.56,87.09,3.26,0.0
2022-09-02,123.7771,25.47,87.29,3.2,0.0
2022-09-05,,25.99,,,
2022-09-06,124.7719,26.91,87.35,3.33,0.0
2022-09-07,124.8457,24.64,82.5,3.27,0.0
2022-09-08,124.584,23.61,84.04,3.29,0.0
2022-09-09,123.7954,22.79,87.27,3.33,0.0
2022-09-12,123.3441,23.87,88.18,3.37,0.0
2022-09-13,124.4342,27.27,87.84,3.42,0.0
2022-09-14,124.4593,26.16,88.88,3.41,0.0
2022-09-15,124.8944,26.27,85.72,3.45,0.0
2022-09-16,124.8879,26.3,85.57,3.45,0.0
2022-09-19,125.0177,25.76,86.15,3.49,0.0
2022-09-20,125.1324,27.16,84.69,3.57,0.0
2022-09-21,125.7464,27.99,83.38,3.51,0.0
2022-09-22,126.1668,27.35,84.02,3.7,0.0
2022-09-23,127.2867,29.92,79.07,3.69,0.0
2022-09-26,128.4544,32.26,77.17,3.88,0.0
2022-09-27,128.4399,32.6,78.91,3.97,0.0
2022-09-28,128.0937,30.18,82.61,3.72,0.0
2022-09-29,127.5463,31.84,81.78,3.76,0.0
2022-09-30,127.5159,31.62,79.91,3.83,0.0
2022-10-03,127.0793,30.1,84.05,3.67,0.0
2022-10-04,126.184,29.07,86.87,3.62,0.0
2022-10-05,126.863,28.55,88.22,3.76,0.0
2022-10-06,127.2481,30.52,88.9,3.83,0.0
2022-10-07,127.3093,31.36,93.07,3.89,0.0
2022-10-10,,32.45,91.6,,
2022-10-11,127.6614,33.63,89.75,3.93,0.0
2022-10-12,128.1456,33.57,87.83,3.91,0.0
2022-10-13,127.7276,31.94,89.59,3.97,0.0
2022-10-14,128.3303,32.02,86.1,4.0,0.0
2022-10-17,127.6478,31.37,86.0,4.02,0.0
2022-10-18,127.9184,30.5,83.29,4.01,0.0
2022-10-19,128.3992,30.76,86.0,4.14,0.0
2022-10-20,128.0084,29.98,86.02,4.24,0.0
2022-10-21,127.6758,29.69,85.47,4.21,0.0
2022-10-24,128.0351,29.85,86.12,4.25,0.0
2022-10-25,127.384,28.46,86.93,4.1,0.0
2022-10-26,126.481,27.28,89.39,4.04,0.0
2022-10-27,126.7102,27.39,89.06,3.96,0.0
2022-10-28,127.2196,25.75,87.85,4.02,0.0
2022-10-31,127.6272,25.88,86.54,4.1,0.0
2022-11-01,127.4011,25.81,88.36,4.07,0.0
2022-11-02,127.3138,25.86,90.06,4.1,0.0
2022-11-03,128.1712,25.3,88.14,4.14,0.0
2022-11-04,127.149,24.55,92.58,4.17,0.0
2022-11-07,126.3098,24.35,91.8,4.22,0.0
2022-11-08,125.64,25.54,88.8,4.14,0.0
2022-11-09,125.9926,26.09,85.79,4.12,0.0
2022-11-10,124.7142,23.53,86.52,3.82,0.0
2022-11-11,,22.52,89.14,,
2022-11-14,123.4425,23.73,85.85,3.88,0.0
2022-11-15,123.0534,24.54,86.87,3.8,0.0
2022-11-16,123.2964,24.11,85.62,3.67,0.0
2022-11-17,123.9929,23.93,81.69,3.77,0.0
2022-11-18,123.8678,23.12,80.07,3.82,0.0
2022-11-21,124.7143,22.36,79.74,3.83,0.0
2022-11-22,124.251,21.29,80.83,3.76,0.0
2022-11-23,123.7739,20.35,77.93,3.71,0.0
2022-11-24,,20.42,,,
2022-11-25,123.3547,20.5,76.45,3.68,0.0
2022-11-28,123.6181,22.21,77.1,3.69,0.0
2022-11-29,123.6703,21.89,77.96,3.75,0.0
2022-11-30,123.5276,20.58,80.48,3.68,0.0
2022-12-01,122.0147,19.84,81.06,3.53,0.0
2022-12-02,122.0218,19.06,79.86,3.51,0.0
2022-12-05,122.6511,20.75,76.83,3.6,0.0
2022-12-06,123.0319,22.17,74.21,3.51,0.0
2022-12-07,122.7716,22.68,71.93,3.42,0.0
2022-12-08,122.4275,22.29,71.3,3.48,0.0
2022-12-09,122.4343,22.83,71.05,3.57,0.0
2022-12-12,122.7861,25.0,72.96,3.61,0.0
2022-12-13,121.8644,22.55,75.44,3.51,0.0
2022-12-14,121.8391,21.14,77.14,3.49,0.0
2022-12-15,122.5684,22.83,75.89,3.44,0.0
2022-12-16,122.6647,22.62,74.19,3.48,0.0
2022-12-19,122.5438,22.42,75.05,3.57,0.0
2022-12-20,122.1502,21.48,75.92,3.69,0.0
2022-12-21,122.2965,20.07,78.17,3.68,0.0
2022-12-22,122.2525,21.97,77.68,3.67,0.0
2022-12-23,121.9843,20.87,79.57,3.75,0.0
2022-12-26,,,,,
2022-12-27,121.767,21.65,79.45,3.84,0.0
2022-12-28,122.02,22.14,78.89,3.88,0.0
2022-12-29,121.6713,21.44,78.43,3.83,0.0
2022-12-30,121.4392,21.67,80.16,3.88,0.0
2023-01-02,,,,,
2023-01-03,122.0844,22.9,76.87,3.79,0.0
2023-01-04,121.5108,22.01,72.82,3.69,0.0
2023-01-05,122.0786,22.46,73.61,3.71,0.0
2023-01-06,121.0814,21.13,73.77,3.55,0.0
2023-01-09,120.1403,21.97,74.69,3.53,0.0
2023-01-10,120.234,20.58,75.11,3.61,0.0
2023-01-11,120.1445,21.09,77.46,3.54,0.0
2023-01-12,119.4108,18.83,78.32,3.43,0.0
2023-01-13,119.1422,18.35,79.9,3.49,0.0
2023-01-16,,19.49,,,
2023-01-17,119.2186,19.36,80.25,3.53,0.0
2023-01-18,119.08,20.34,79.53,3.37,0.0
2023-01-19,119.6033,20.52,80.31,3.39,0.0
2023-01-20,119.3588,19.85,81.27,3.48,0.0
2023-01-23,119.1671,19.81,81.62,3.52,0.0
2023-01-24,119.1174,19.2,79.86,3.46,0.0
2023-01-25,118.995,19.08,79.78,3.46,0.0
2023-01-26,119.0472,18.73,80.64,3.49,0.0
2023-01-27,118.9521,18.51,79.73,3.52,0.0
2023-01-30,118.9079,19.94,77.97,3.55,0.0
2023-01-31,118.991,19.4,78.95,3.52,0.0
2023-02-01,118.6396,17.87,76.34,3.39,0.0
2023-02-02,118.349,18.73,75.87,3.4,0.0
2023-02-03,119.5014,18.33,73.4,3.53,0.0
2023-02-06,120.5116,19.43,74.11,3.63,0.0
2023-02-07,120.3298,18.66,77.17,3.67,0.0
2023-02-08,120.139,19.63,78.47,3.63,0.0
2023-02-09,119.9785,20.71,78.04,3.67,0.0
2023-02-10,120.1531,20.53,79.74,3.74,0.0
2023-02-13,120.0145,20.34,80.14,3.72,0.0
2023-02-14,119.9601,18.91,79.08,3.77,0.0
2023-02-15,120.4926,18.23,78.57,3.81,0.0
2023-02-16,120.5069,20.17,78.45,3.86,0.0
2023-02-17,120.6023,20.02,76.31,3.82,0.0
2023-02-20,,21.23,,,
2023-02-21,120.678,22.87,76.28,3.95,0.0
2023-02-22,120.8969,22.29,73.95,3.93,0.0
2023-02-23,121.141,21.14,75.26,3.88,0.0
2023-02-24,121.6297,21.67,76.19,3.95,0.0
2023-02-27,121.4656,20.95,75.57,3.92,0.0
2023-02-28,121.4062,20.7,76.88,3.92,0.0
2023-03-01,120.6971,20.58,77.57,4.01,0.0
2023-03-02,121.1949,19.59,78.05,4.08,0.0
2023-03-03,120.8468,18.49,79.62,3.97,0.0
2023-03-06,120.5776,18.61,80.39,3.98,0.0
2023-03-07,121.531,19.59,77.45,3.97,0.0
2023-03-08,121.5222,19.11,76.56,3.98,0.0
2023-03-09,121.5225,22.61,75.6,3.93,0.0
2023-03-10,121.2963,24.8,76.55,3.7,0.0
2023-03-13,120.9157,26.52,74.68,3.55,0.0
2023-03-14,121.052,23.73,71.18,3.64,0.0
2023-03-15,122.1149,26.14,67.38,3.51,0.0
2023-03-16,121.751,22.99,68.15,3.56,0.0
2023-03-17,121.5923,25.51,66.61,3.39,0.0
2023-03-20,121.0637,24.15,67.56,3.47,0.0
2023-03-21,120.9535,21.38,69.4,3.59,0.0
2023-03-22,120.6883,22.26,70.71,3.48,0.0
2023-03-23,119.8174,22.61,69.77,3.38,0.0
2023-03-24,120.5106,21.74,69.22,3.38,0.0
